ID-DV,Incomplete,Quantity-Unit,DV-Unit,DS1-Theta_0,DS2-Theta_0,DS3-Theta_0,DS4-Theta_0
M.LRM.1.bur.6s.nav.trs.strap.1.B.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.22841838119949737,0.4011600891313213,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.0.nav.3-Cost,0,1 EA,loss_ratio,0.06340654593190621,0.12073398330840686,0.24186012095545076,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.2815502229925116,0.22791828154582933,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.2543763561717305,0.309379740672809,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.22572515891829284,0.3849700561682812,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.24904529557469765,0.46798653636483534,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.1.nav.3-Cost,0,1 EA,loss_ratio,0.06755374659674289,0.08208565229834486,0.5049141706060338,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.31240604511068665,0.32571606473036885,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.B.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.26037070069627827,0.3069068787175564,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.24680847400687358,0.33353248761042964,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.3736622633578864,0.1624362422521044,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.26822609281296494,0.06950129765129288,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.2990507304587388,0.287448757199556,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.2761209858868768,0.21087910080301117,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.24299277062809238,0.40178695408773496,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.38657114510039986,0.28203852871008783,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.1.nav.3-Cost,0,1 EA,loss_ratio,0.008690875682136374,0.20545213205035998,0.43388228071833407,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.2935804831422147,0.4058852487566738,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.C.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.2978826826445982,0.28675750359134045,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.0.nav.100-Cost,0,1 EA,loss_ratio,0.006280246459070347,0.15734495647942406,0.19446708746956257,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.18614281500228086,0.183209114947078,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.19278016631415607,0.026806758335630402,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.19843081823972764,0.18188575710020483,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.0.nav.70-Cost,0,1 EA,loss_ratio,0.04258363150601919,0.08472635933367395,0.35175568134888235,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.1.nav.100-Cost,0,1 EA,loss_ratio,0.02654596822526498,0.11340631739845733,0.33910857654647125,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.1.nav.15-Cost,0,1 EA,loss_ratio,0.05858630892173386,0.05541483256173198,0.45643959441700976,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.1.nav.3-Cost,0,1 EA,loss_ratio,0.05643220467482817,0.017718193677641516,0.5065007150659907,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.1.nav.35-Cost,0,1 EA,loss_ratio,0.001608939347293979,0.15334511455101107,0.3283497039880271,1.0
M.LRM.1.bur.6s.nav.trs.strap.1.D.1.nav.70-Cost,0,1 EA,loss_ratio,0.05373987264982211,0.05842493703694913,0.42117824794917436,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.37758518570725735,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5459528225846362,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3177251545293713,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.4813681881186355,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.35245556469153305,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3571966413957836,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5637858025835344,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3237387302755584,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.49794569098283176,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.A.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.39478325630806943,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3494858404124857,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5053734718427128,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.34626790055835704,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.40788908323574813,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.43711825739156246,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.356488653636838,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.539264375147996,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3589715662180093,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.44730165927234006,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.B.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.3211772639484139,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.4709690210535398,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.595139236572592,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.0.nav.3-Cost,0,1 EA,loss_ratio,0.016445076962229972,0.08753154133292046,0.3528002267146788,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5461170055442829,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5182829194566718,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.056289030689165694,0.45479221924889285,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.604710364046961,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.6831771733339185,0.3258753594103332,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5680616689898514,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.C.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5357750260443057,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.642377908046292,0.14092981605028895,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.581150806801477,0.073394838457846,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.04991225206124522,0.32004183677558656,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.8671084232302446,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.9038704586425012,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.1.nav.100-Cost,0,1 EA,loss_ratio,0.028563012994333767,0.9986257396442145,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.8713310834388418,0.18704979771713726,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.9718885466300623,0.21965236308693703,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.1.nav.35-Cost,0,1 EA,loss_ratio,0.04778684168247897,1.00000001,0.059161781183988404,1.0
M.LRM.1.bur.6s.nav.trs.tnail.0.D.1.nav.70-Cost,0,1 EA,loss_ratio,0.19065884166212418,0.6124501013929659,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.963573124251853,0.18233232664644186,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.8912906617139383,0.33382444734392375,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.6852361316737468,0.21070263085706223,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.3620995816234993,0.4145378522185755,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.804219567234561,0.2592568535901934,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.1.nav.100-Cost,0,1 EA,loss_ratio,0.05961987885230006,1.00000001,0.056809194473645505,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.1.nav.15-Cost,0,1 EA,loss_ratio,0.016253236738104363,1.00000001,0.29473449685176695,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.1.nav.3-Cost,0,1 EA,loss_ratio,0.0004763604850619809,1.00000001,0.1682516327385762,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.1.nav.35-Cost,0,1 EA,loss_ratio,0.08585204962488222,1.00000001,0.19850255141863357,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.A.1.nav.70-Cost,0,1 EA,loss_ratio,0.054376435666013405,1.00000001,0.16676507416304645,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.19279733169005858,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.0.nav.15-Cost,0,1 EA,loss_ratio,0.010734963951535684,0.21110923468752535,0.4864307990554152,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.6568202528210694,0.21673436982038036,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.4272977081765431,0.44295791106711846,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.0.nav.70-Cost,0,1 EA,loss_ratio,0.08660489801658758,1.00000001,0.1969561626327976,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.21711479807952894,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.34594770158377297,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.1.nav.3-Cost,0,1 EA,loss_ratio,0.030166666515396783,1.00000001,0.1679564740895051,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.1.nav.35-Cost,0,1 EA,loss_ratio,0.05650144477149672,1.00000001,0.22554872791889896,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.B.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.20957030279851638,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.0.nav.100-Cost,0,1 EA,loss_ratio,0.02037687135319452,1.00000001,0.22757775738221583,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.6374128265361394,0.4503615289671978,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.8962853300928278,0.1847692490640377,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.6080332679926653,0.4221374323771818,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.31106607082172427,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.1.nav.100-Cost,0,1 EA,loss_ratio,0.003433922887298037,1.00000001,0.24089711639615624,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.3407748592783929,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.18936550496246074,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.1.nav.35-Cost,0,1 EA,loss_ratio,0.008004499401289066,1.00000001,0.292859688302523,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.C.1.nav.70-Cost,0,1 EA,loss_ratio,0.04945429878976883,1.00000001,0.25088313653451466,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.9571481442539332,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.3951681626125549,0.24667866832361035,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.0.nav.3-Cost,0,1 EA,loss_ratio,0.016289723521334294,0.03724297870870717,0.3496247496184227,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.0.nav.35-Cost,0,1 EA,loss_ratio,0.035044013877442964,0.9058548972956549,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.9693712100945662,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,1.00000001,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.1.nav.15-Cost,0,1 EA,loss_ratio,0.1226504318669151,0.8034946742542043,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.1.nav.3-Cost,0,1 EA,loss_ratio,0.02527775963713181,1.00000001,0.07364621148924198,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.1.nav.35-Cost,0,1 EA,loss_ratio,0.04293581141946325,0.8631267688536943,0.0,1.0
M.LRM.1.bur.6s.nav.trs.tnail.1.D.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.9836673223965645,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.4354172695486622,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.4761309454442299,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.A.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.05682767334191474,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.48079798961058157,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.1280484571319665,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0058687374437050265,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.1783089951596663,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.0,0.49761723199703944,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0871230524211022,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.B.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.0,0.0,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.0.nav.100-Cost,0,1 EA,loss_ratio,0.05628539054658516,0.06177587092735087,0.3695317067989287,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.5814198660220221,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.0.nav.3-Cost,0,1 EA,loss_ratio,0.023639802205516102,0.03955234733963327,0.5145340310600265,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.0.nav.35-Cost,0,1 EA,loss_ratio,0.04859349491179981,0.0,0.49965152074862623,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.0.nav.70-Cost,0,1 EA,loss_ratio,0.056155309924384327,0.014799550279155405,0.44456857988736015,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.1.nav.100-Cost,0,1 EA,loss_ratio,0.07052576094273266,0.022282018263177442,0.4377050189425016,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.0,0.60366465585012,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.1.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.05113418116407834,0.5534420745095435,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.1.nav.35-Cost,0,1 EA,loss_ratio,0.0023529461663474296,0.0,0.5660386907459608,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.C.1.nav.70-Cost,0,1 EA,loss_ratio,0.058751682217114305,0.00477689151740214,0.4652815190211454,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.0.nav.100-Cost,0,1 EA,loss_ratio,0.003957874859132274,0.13460449207699504,0.302211581745422,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.0.nav.15-Cost,0,1 EA,loss_ratio,0.08060248449403391,0.007796822963405192,0.443706260292279,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.0.nav.3-Cost,0,1 EA,loss_ratio,0.037306295413511055,0.0180544506093546,0.5109080197415243,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.0.nav.35-Cost,0,1 EA,loss_ratio,0.08511959524674013,0.0,0.4315921016601244,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.0.nav.70-Cost,0,1 EA,loss_ratio,0.0717297005047444,0.04730022638473669,0.36684753054065344,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.1.nav.100-Cost,0,1 EA,loss_ratio,0.0268745331437186,0.10774877418383917,0.3283573126193489,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.1.nav.15-Cost,0,1 EA,loss_ratio,0.06321444392448967,0.006620742363003902,0.4667488503854144,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.1.nav.3-Cost,0,1 EA,loss_ratio,0.0021313923446894785,0.06240435284914666,0.5029218976490076,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.1.nav.35-Cost,0,1 EA,loss_ratio,0.08916309125024323,0.0,0.4367427817013825,1.0
M.LRM.1.bur.8d.nav.trs.strap.0.D.1.nav.70-Cost,0,1 EA,loss_ratio,0.05710264917241187,0.06631108936083338,0.3677283390666834,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.14635522872567786,0.355738090520788,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.14458308679647217,0.3839276892684952,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.0.nav.3-Cost,0,1 EA,loss_ratio,0.0016231269681239605,0.15338082197583058,0.28487278620453055,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.14233970094449502,0.3878275167716794,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.0.nav.70-Cost,0,1 EA,loss_ratio,0.02981743306487088,0.09302813407947082,0.405562689195016,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.12078459422572857,0.3902220539096075,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.11705131188683031,0.46189444722153417,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.1.nav.3-Cost,0,1 EA,loss_ratio,0.08985272409816468,0.0,0.44090214661963884,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.10654759648824946,0.43836822861586267,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.A.1.nav.70-Cost,0,1 EA,loss_ratio,0.045625896758980676,0.06651821700490734,0.4378667229579097,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.0.nav.100-Cost,0,1 EA,loss_ratio,0.006726618335787,0.1287981478748589,0.3634119766344469,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.13025211075721188,0.44276778146130724,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.0.nav.3-Cost,0,1 EA,loss_ratio,0.0,0.17406471628356288,0.25169166851612046,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.15276938877579338,0.39582266253592563,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.1798431229358922,0.31388065571903523,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.1.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.13739608598507833,0.3840077342624068,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.12967861143682047,0.44402316247713514,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.1.nav.3-Cost,0,1 EA,loss_ratio,0.07270195910727563,0.0,0.4661626651817044,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.12501349655073127,0.4523639038984525,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.B.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.1311391915375964,0.39744367739699205,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.0.nav.100-Cost,0,1 EA,loss_ratio,0.0,0.11520465320288038,0.4334250155979034,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.0.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.11731004728058311,0.47698340822521557,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.0.nav.3-Cost,0,1 EA,loss_ratio,0.009731815305275606,0.13512900979998232,0.32182998179145433,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.0.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.14714987815306568,0.4065857675336322,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.0.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.1442620766946444,0.3991895305734106,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.1.nav.100-Cost,0,1 EA,loss_ratio,0.03774782017071813,0.0795557459535706,0.44540712917038444,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.1.nav.15-Cost,0,1 EA,loss_ratio,0.0,0.12477870434869971,0.4961750058053717,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.1.nav.3-Cost,0,1 EA,loss_ratio,0.08546066823993571,0.0,0.47413614428487816,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.1.nav.35-Cost,0,1 EA,loss_ratio,0.0,0.14465922441426002,0.4337869526103197,1.0
M.LRM.1.bur.8d.nav.trs.strap.1.C.1.nav.70-Cost,0,1 EA,loss_ratio,0.0,0.12690702226465508,0.41616036679719326,1.0
